37,38,32,32,34
36,37,31,31,32
36,37,32,32,32
37,36,31,32,32
36,37,32,31,34
35,36,26,26,28
35,35,26,25,27
36,35,23,22,25
34,36,22,22,24
34,35,21,21,24
33,36,20,20,23
34,33,22,21,23
34,31.6,20,20,21
33,35,19,19,21
33,33,21,20,22
31,31,19,19,21
31,32,20,19,21
31,28.9,20,19,21
29,31,18,18,19
30,27.3,18,17,19
28,29,17,17,19
28,31,18,17,19
28,24.5,18,17,19
28,27.6,18,17,19
27,26.6,17,16,18
26,28,17,16,18
27,28,17,16,18
25,26,17,17,18
25,27,16,16,17
24,26,16,15,17
24,25,15,16,17
24,24.1,16,15,17
23.1,23,16,15,17
24,22.1,14,14,16
24,22,15,14,16
23.6,22,13,14,15
21.6,21,14,13,16
21.9,22,13,13,15
22.3,24,14,13,15
21.6,21,14,14,14
25,22,12,13,14
23,23,12,13,14
23,20.9,13,14,15
22,24,11,12,13
20,19,12,13,14
20,20.4,12,13,13
21,20,13,13,14
20,19.9,14,14,14
19,21,13,13,13
19,20,12,13,12
19,20,13,14,13
19,19,13,13,13
19,19,12,13,13
18,18,11,13,12
18,18,11,12,13
17,18,12,12,12
16,22,11,12,12
16,22,11,12,12
16,18,11,12,12
16,18,12,12,14
16,18,12,12,12
16,17,12,12,12
16,17,11,12,12
17,17,12,12,13
16,17,11,12,12
16,18,12,12,12
16,17,11,12,13
17,18,11,12,13
17,18,11,12,13
16,18,12,13,14
16,17,12,13,14
17,17,14,14,14
16,17,14,14,15
16,17,13,14,15
16,17,15,14,16
17,17,15,16,15
17,17,15,15,15
17,17,14,14,16
18,18,15,15,16
19,18,15,16,17
20,18,16,17,18
19,19,17,17,18
20,19,18,17,19
20,20,18,19,20
21,22,19,19,20
22,23,19,19,20
22,23,20,20,21
23,24,21,22,21
23,23,21,21,23
25,25,22,22,24
25,26,23,23,25
27,26,24,23,25
27,27,25,24,26
27,28,24,25,25
30,31,27,27,28
30,31,27,28,29
31,32,29,29,30
32,32,30,29,32
33,34,30,30,31
35,35,32,33,33
35,37,31,32,33
37,37,34,35,34
39,37,34,35,34
38,39,36,37,37
39,42,37,38,37
42,41,38,39,39
41,40,39,39,40
43,41,40,40,41
43,43,41,41,41
45,45,42,41,44
47,46,42,41,44
48,47,41,42,43
48,49,43,43,45
48,50,45,45,46
51,50,48,47,49
49,49,46,46,49
50,50,48,48,51
51,48,48,48,50
53,51,49,49,49
52,52,48,46,51
54,52,49,47,52
56,52,49,48,53
53,56,51,49,54
54,53,50,49,52
54,54,51,49,54
53,54,48,49,49
55,53,48,49,50
54,50,49,50,51
55,51,51,51,53
55,55,52,51,53
56,54,49,46,53
54,56,50,47,55
54,56,51,49,53
51,56,49,49,51
56,56,52,51,53
55,55,52,53,54
55,53,52,51,56
57,52,52,52,53
56,53,52,52,54
57,55,51,52,53
53,55,50,49,53
52,54,49,49,52
53,54,51,50,52
55,56,52,51,54
57,55,53,51,55
57,52,52,50,55
55,53,50,50,53
55,54,49,50,50
51,52,49,46,52
53,55,48,47,52
52,57,50,47,54
53,54,49,49,52
53,53,51,51,52
53,51,50,48,52
53,51,50,50,52
53,51,48,48,48
49,52,47,45,49
49,52,46,44,49
50,50,47,45,51
52,53,49,47,52
52,52,47,45,49
52,47,47,46,48
53,48,45,46,47
51,49,47,46,48
52,53,47,47,48
47,50,45,45,48
47,51,46,45,49
48,51,45,44,48
47,50,45,44,47
50,50,43,43,46
48,50,42,42,45
48,50,44,44,47
49,46,46,44,48
49,48,44,44,47
47,48,45,45,47
47,48,46,45,47
46,48,44,44,45
46,49,44,44,47
48,50,46,45,47
48,49,45,45,46
48,49,46,46,46
47,49,45,45,45
46,45,43,43,46
47,46,43,42,44
48,48,43,43,46
46,48,44,43,46
49,50,45,44,47
49,48,45,44,46
48,49,45,45,46
47,49,44,44,46
46,46,43,43,44
45,44,43,44,42
46,46,41,43,42
45,48,39,40,41
47,45,41,41,43
46,47,41,40,42
46,46,42,42,42
45,45,40,41,42
47,45,38,40,39
44,44,39,41,40
42,44,40,40,41
43,43,39,40,40
44,45,39,39,41
43,44,40,41,42
45,44,40,39,43
43,46,41,39,43
43,44,41,40,42
44,41,40,41,40
42,43,39,39,40
42,44,41,41,41
42,43,40,40,42
42,43,40,40,41
42,44,40,40,40
42,44,40,38,42
43,45,39,39,40
42,43,36,35,40
38,43,36,37,38
40,40,38,39,38
39,40,37,37,39
40,41,38,37,39
39,41,36,36,37
40,40,37,37,38
39,40,37,36,39
39,40,38,36,40
40,41,35,37,36
37,41,37,36,38
37,41,37,37,37
38,40,35,36,37
38,41,35,35,37
39,41,37,35,40
37,38,35,35,36
39,39,34,33,36
39,39,35,34,36
39,38,33,33,36
38,40,34,35,36
38,40,35,36,35
37,39,36,36,36
37,38,35,34,36
36,37,33,33,36
38,38,32,32,34
37,38,32,32,34
36,37,31,31,32
36,37,32,32,32
37,36,31,32,32
36,37,32,31,34
35,36,26,26,28
35,35,26,25,27
36,35,23,22,25
34,36,22,22,24
34,35,21,21,24
33,36,20,20,23
34,33,22,21,23
34,31.6,20,20,21
33,35,19,19,21
33,33,21,20,22
31,31,19,19,21
31,32,20,19,21
31,28.9,20,19,21
29,31,18,18,19
30,27.3,18,17,19
28,29,17,17,19
28,31,18,17,19
28,24.5,18,17,19
28,27.6,18,17,19
27,26.6,17,16,18
26,28,17,16,18
27,28,17,16,18
25,26,17,17,18
25,27,16,16,17
24,26,16,15,17
24,25,15,16,17
24,24.1,16,15,17
23.1,23,16,15,17
24,22.1,14,14,16
24,22,15,14,16
23.6,22,13,14,15
21.6,21,14,13,16
21.9,22,13,13,15
22.3,24,14,13,15
21.6,21,14,14,14
25,22,12,13,14
23,23,12,13,14
23,20.9,13,14,15
22,24,11,12,13
20,19,12,13,14
20,20.4,12,13,13
21,20,13,13,14
20,19.9,14,14,14
19,21,13,13,13
19,20,12,13,12
19,20,13,14,13
19,19,13,13,13
19,19,12,13,13
18,18,11,13,12
18,18,11,12,13
17,18,12,12,12
16,22,11,12,12
16,22,11,12,12
16,18,11,12,12
16,18,12,12,14
16,18,12,12,12
16,17,12,12,12
16,17,11,12,12
17,17,12,12,13
16,17,11,12,12
16,18,12,12,12
16,17,11,12,13
17,18,11,12,13
17,18,11,12,13
16,18,12,13,14
16,17,12,13,14
17,17,14,14,14
16,17,14,14,15
16,17,13,14,15
16,17,15,14,16
17,17,15,16,15
17,17,15,15,15
17,17,14,14,16
18,18,15,15,16
19,18,15,16,17
20,18,16,17,18
19,19,17,17,18
20,19,18,17,19
20,20,18,19,20
21,22,19,19,20
22,23,19,19,20
22,23,20,20,21
23,24,21,22,21
23,23,21,21,23
25,25,22,22,24
25,26,23,23,25
27,26,24,23,25
27,27,25,24,26
27,28,24,25,25
30,31,27,27,28
30,31,27,28,29
31,32,29,29,30
32,32,30,29,32
33,34,30,30,31
35,35,32,33,33
35,37,31,32,33
37,37,34,35,34
39,37,34,35,34
38,39,36,37,37
39,42,37,38,37
42,41,38,39,39
41,40,39,39,40
43,41,40,40,41
43,43,41,41,41
45,45,42,41,44
47,46,42,41,44
48,47,41,42,43
48,49,43,43,45
48,50,45,45,46
51,50,48,47,49
49,49,46,46,49
50,50,48,48,51
51,48,48,48,50
53,51,49,49,49
52,52,48,46,51
54,52,49,47,52
56,52,49,48,53
53,56,51,49,54
54,53,50,49,52
54,54,51,49,54
53,54,48,49,49
55,53,48,49,50
54,50,49,50,51
55,51,51,51,53
55,55,52,51,53
56,54,49,46,53
54,56,50,47,55
54,56,51,49,53
51,56,49,49,51
56,56,52,51,53
55,55,52,53,54
55,53,52,51,56
57,52,52,52,53
56,53,52,52,54
57,55,51,52,53
53,55,50,49,53
52,54,49,49,52
53,54,51,50,52
55,56,52,51,54
57,55,53,51,55
57,52,52,50,55
55,53,50,50,53
55,54,49,50,50
51,52,49,46,52
53,55,48,47,52
52,57,50,47,54
53,54,49,49,52
53,53,51,51,52
53,51,50,48,52
53,51,50,50,52
53,51,48,48,48
49,52,47,45,49
49,52,46,44,49
50,50,47,45,51
52,53,49,47,52
52,52,47,45,49
52,47,47,46,48
53,48,45,46,47
51,49,47,46,48
52,53,47,47,48
47,50,45,45,48
47,51,46,45,49
48,51,45,44,48
47,50,45,44,47
50,50,43,43,46
48,50,42,42,45
48,50,44,44,47
49,46,46,44,48
49,48,44,44,47
47,48,45,45,47
47,48,46,45,47
46,48,44,44,45
46,49,44,44,47
48,50,46,45,47
48,49,45,45,46
48,49,46,46,46
47,49,45,45,45
46,45,43,43,46
47,46,43,42,44
48,48,43,43,46
46,48,44,43,46
49,50,45,44,47
49,48,45,44,46
48,49,45,45,46
47,49,44,44,46
46,46,43,43,44
45,44,43,44,42
46,46,41,43,42
45,48,39,40,41
47,45,41,41,43
46,47,41,40,42
46,46,42,42,42
45,45,40,41,42
47,45,38,40,39
44,44,39,41,40
42,44,40,40,41
43,43,39,40,40
44,45,39,39,41
43,44,40,41,42
45,44,40,39,43
43,46,41,39,43
43,44,41,40,42
44,41,40,41,40
42,43,39,39,40
42,44,41,41,41
42,43,40,40,42
42,43,40,40,41
42,44,40,40,40
42,44,40,38,42
43,45,39,39,40
42,43,36,35,40
38,43,36,37,38
40,40,38,39,38
39,40,37,37,39
40,41,38,37,39
39,41,36,36,37
40,40,37,37,38
39,40,37,36,39
39,40,38,36,40
40,41,35,37,36
37,41,37,36,38
37,41,37,37,37
38,40,35,36,37
38,41,35,35,37
39,41,37,35,40
37,38,35,35,36
39,39,34,33,36
39,39,35,34,36
39,38,33,33,36
38,40,34,35,36
38,40,35,36,35
37,39,36,36,36
37,38,35,34,36
36,37,33,33,36
38,38,32,32,34
37,38,32,32,34
36,37,31,31,32
36,37,32,32,32
37,36,31,32,32
36,37,32,31,34
35,36,26,26,28
35,35,26,25,27
36,35,23,22,25
34,36,22,22,24
34,35,21,21,24
33,36,20,20,23
34,33,22,21,23
34,31.6,20,20,21
33,35,19,19,21
33,33,21,20,22
31,31,19,19,21
31,32,20,19,21
31,28.9,20,19,21
29,31,18,18,19
30,27.3,18,17,19
28,29,17,17,19
28,31,18,17,19
28,24.5,18,17,19
28,27.6,18,17,19
27,26.6,17,16,18
26,28,17,16,18
27,28,17,16,18
25,26,17,17,18
25,27,16,16,17
24,26,16,15,17
24,25,15,16,17
24,24.1,16,15,17
23.1,23,16,15,17
24,22.1,14,14,16
24,22,15,14,16
23.6,22,13,14,15
21.6,21,14,13,16
21.9,22,13,13,15
22.3,24,14,13,15
21.6,21,14,14,14
25,22,12,13,14
23,23,12,13,14
23,20.9,13,14,15
22,24,11,12,13
20,19,12,13,14
20,20.4,12,13,13
21,20,13,13,14
20,19.9,14,14,14
19,21,13,13,13
19,20,12,13,12
19,20,13,14,13
19,19,13,13,13
19,19,12,13,13
18,18,11,13,12
18,18,11,12,13
17,18,12,12,12
16,22,11,12,12
16,22,11,12,12
16,18,11,12,12
16,18,12,12,14
16,18,12,12,12
16,17,12,12,12
16,17,11,12,12
17,17,12,12,13
16,17,11,12,12
16,18,12,12,12
16,17,11,12,13
17,18,11,12,13
17,18,11,12,13
16,18,12,13,14
16,17,12,13,14
17,17,14,14,14
16,17,14,14,15
16,17,13,14,15
16,17,15,14,16
17,17,15,16,15
17,17,15,15,15
17,17,14,14,16
18,18,15,15,16
19,18,15,16,17
20,18,16,17,18
19,19,17,17,18
20,19,18,17,19
20,20,18,19,20
21,22,19,19,20
22,23,19,19,20
22,23,20,20,21
23,24,21,22,21
23,23,21,21,23
25,25,22,22,24
25,26,23,23,25
27,26,24,23,25
27,27,25,24,26
27,28,24,25,25
30,31,27,27,28
30,31,27,28,29
31,32,29,29,30
32,32,30,29,32
33,34,30,30,31
35,35,32,33,33
35,37,31,32,33
37,37,34,35,34
39,37,34,35,34
38,39,36,37,37
39,42,37,38,37
42,41,38,39,39
41,40,39,39,40
43,41,40,40,41
43,43,41,41,41
45,45,42,41,44
47,46,42,41,44
48,47,41,42,43
48,49,43,43,45
48,50,45,45,46
51,50,48,47,49
49,49,46,46,49
50,50,48,48,51
51,48,48,48,50
53,51,49,49,49
52,52,48,46,51
54,52,49,47,52
56,52,49,48,53
53,56,51,49,54
54,53,50,49,52
54,54,51,49,54
53,54,48,49,49
55,53,48,49,50
54,50,49,50,51
55,51,51,51,53
55,55,52,51,53
56,54,49,46,53
54,56,50,47,55
54,56,51,49,53
51,56,49,49,51
56,56,52,51,53
55,55,52,53,54
55,53,52,51,56
57,52,52,52,53
56,53,52,52,54
57,55,51,52,53
53,55,50,49,53
52,54,49,49,52
53,54,51,50,52
55,56,52,51,54
57,55,53,51,55
57,52,52,50,55
55,53,50,50,53
55,54,49,50,50
51,52,49,46,52
53,55,48,47,52
52,57,50,47,54
53,54,49,49,52
53,53,51,51,52
53,51,50,48,52
53,51,50,50,52
53,51,48,48,48
49,52,47,45,49
49,52,46,44,49
50,50,47,45,51
52,53,49,47,52
52,52,47,45,49
52,47,47,46,48
53,48,45,46,47
51,49,47,46,48
52,53,47,47,48
47,50,45,45,48
47,51,46,45,49
48,51,45,44,48
47,50,45,44,47
50,50,43,43,46
48,50,42,42,45
48,50,44,44,47
49,46,46,44,48
49,48,44,44,47
47,48,45,45,47
47,48,46,45,47
46,48,44,44,45
46,49,44,44,47
48,50,46,45,47
48,49,45,45,46
48,49,46,46,46
47,49,45,45,45
46,45,43,43,46
47,46,43,42,44
48,48,43,43,46
46,48,44,43,46
49,50,45,44,47
49,48,45,44,46
48,49,45,45,46
47,49,44,44,46
46,46,43,43,44
45,44,43,44,42
46,46,41,43,42
45,48,39,40,41
47,45,41,41,43
46,47,41,40,42
46,46,42,42,42
45,45,40,41,42
47,45,38,40,39
44,44,39,41,40
42,44,40,40,41
43,43,39,40,40
44,45,39,39,41
43,44,40,41,42
45,44,40,39,43
43,46,41,39,43
43,44,41,40,42
44,41,40,41,40
42,43,39,39,40
42,44,41,41,41
42,43,40,40,42
42,43,40,40,41
42,44,40,40,40
42,44,40,38,42
43,45,39,39,40
42,43,36,35,40
38,43,36,37,38
40,40,38,39,38
39,40,37,37,39
40,41,38,37,39
39,41,36,36,37
40,40,37,37,38
39,40,37,36,39
39,40,38,36,40
40,41,35,37,36
37,41,37,36,38
37,41,37,37,37
38,40,35,36,37
38,41,35,35,37
39,41,37,35,40
37,38,35,35,36
39,39,34,33,36
39,39,35,34,36
39,38,33,33,36
38,40,34,35,36
38,40,35,36,35
37,39,36,36,36
37,38,35,34,36
36,37,33,33,36
38,38,32,32,34
37,38,32,32,34
36,37,31,31,32
36,37,32,32,32
37,36,31,32,32
36,37,32,31,34
35,36,26,26,28
35,35,26,25,27
36,35,23,22,25
34,36,22,22,24
34,35,21,21,24
33,36,20,20,23
34,33,22,21,23
34,31.6,20,20,21
33,35,19,19,21
33,33,21,20,22
31,31,19,19,21
31,32,20,19,21
31,28.9,20,19,21
29,31,18,18,19
30,27.3,18,17,19
28,29,17,17,19
28,31,18,17,19
28,24.5,18,17,19
28,27.6,18,17,19
27,26.6,17,16,18
26,28,17,16,18
27,28,17,16,18
25,26,17,17,18
25,27,16,16,17
24,26,16,15,17
24,25,15,16,17
24,24.1,16,15,17
23.1,23,16,15,17
24,22.1,14,14,16
24,22,15,14,16
23.6,22,13,14,15
21.6,21,14,13,16
21.9,22,13,13,15
22.3,24,14,13,15
21.6,21,14,14,14
25,22,12,13,14
23,23,12,13,14
23,20.9,13,14,15
22,24,11,12,13
20,19,12,13,14
20,20.4,12,13,13
21,20,13,13,14
20,19.9,14,14,14
19,21,13,13,13
19,20,12,13,12
19,20,13,14,13
19,19,13,13,13
19,19,12,13,13
18,18,11,13,12
18,18,11,12,13
17,18,12,12,12
16,22,11,12,12
16,22,11,12,12
16,18,11,12,12
16,18,12,12,14
16,18,12,12,12
16,17,12,12,12
16,17,11,12,12
17,17,12,12,13
16,17,11,12,12
16,18,12,12,12
16,17,11,12,13
17,18,11,12,13
17,18,11,12,13
16,18,12,13,14
16,17,12,13,14
17,17,14,14,14
16,17,14,14,15
16,17,13,14,15
16,17,15,14,16
17,17,15,16,15
17,17,15,15,15
17,17,14,14,16
18,18,15,15,16
19,18,15,16,17
20,18,16,17,18
19,19,17,17,18
20,19,18,17,19
20,20,18,19,20
21,22,19,19,20
22,23,19,19,20
22,23,20,20,21
23,24,21,22,21
23,23,21,21,23
25,25,22,22,24
25,26,23,23,25
27,26,24,23,25
27,27,25,24,26
27,28,24,25,25
30,31,27,27,28
30,31,27,28,29
31,32,29,29,30
32,32,30,29,32
33,34,30,30,31
35,35,32,33,33
35,37,31,32,33
37,37,34,35,34
39,37,34,35,34
38,39,36,37,37
39,42,37,38,37
42,41,38,39,39
41,40,39,39,40
43,41,40,40,41
43,43,41,41,41
45,45,42,41,44
47,46,42,41,44
48,47,41,42,43
48,49,43,43,45
48,50,45,45,46
51,50,48,47,49
49,49,46,46,49
50,50,48,48,51
51,48,48,48,50
53,51,49,49,49
52,52,48,46,51
54,52,49,47,52
56,52,49,48,53
53,56,51,49,54
54,53,50,49,52
54,54,51,49,54
53,54,48,49,49
55,53,48,49,50
54,50,49,50,51
55,51,51,51,53
55,55,52,51,53
56,54,49,46,53
54,56,50,47,55
54,56,51,49,53
51,56,49,49,51
56,56,52,51,53
55,55,52,53,54
55,53,52,51,56
57,52,52,52,53
56,53,52,52,54
57,55,51,52,53
53,55,50,49,53
52,54,49,49,52
53,54,51,50,52
55,56,52,51,54
57,55,53,51,55
57,52,52,50,55
55,53,50,50,53
55,54,49,50,50
51,52,49,46,52
53,55,48,47,52
52,57,50,47,54
53,54,49,49,52
53,53,51,51,52
53,51,50,48,52
53,51,50,50,52
53,51,48,48,48
49,52,47,45,49
49,52,46,44,49
50,50,47,45,51
52,53,49,47,52
52,52,47,45,49
52,47,47,46,48
53,48,45,46,47
51,49,47,46,48
52,53,47,47,48
47,50,45,45,48
47,51,46,45,49
48,51,45,44,48
47,50,45,44,47
50,50,43,43,46
48,50,42,42,45
48,50,44,44,47
49,46,46,44,48
49,48,44,44,47
47,48,45,45,47
47,48,46,45,47
46,48,44,44,45
46,49,44,44,47
48,50,46,45,47
48,49,45,45,46
48,49,46,46,46
47,49,45,45,45
46,45,43,43,46
47,46,43,42,44
48,48,43,43,46
46,48,44,43,46
49,50,45,44,47
49,48,45,44,46
48,49,45,45,46
47,49,44,44,46
46,46,43,43,44
45,44,43,44,42
46,46,41,43,42
45,48,39,40,41
47,45,41,41,43
46,47,41,40,42
46,46,42,42,42
45,45,40,41,42
47,45,38,40,39
44,44,39,41,40
42,44,40,40,41
43,43,39,40,40
44,45,39,39,41
43,44,40,41,42
45,44,40,39,43
43,46,41,39,43
43,44,41,40,42
44,41,40,41,40
42,43,39,39,40
42,44,41,41,41
42,43,40,40,42
42,43,40,40,41
42,44,40,40,40
42,44,40,38,42
43,45,39,39,40
42,43,36,35,40
38,43,36,37,38
40,40,38,39,38
39,40,37,37,39
40,41,38,37,39
39,41,36,36,37
40,40,37,37,38
39,40,37,36,39
39,40,38,36,40
40,41,35,37,36
37,41,37,36,38
37,41,37,37,37
38,40,35,36,37
38,41,35,35,37
39,41,37,35,40
37,38,35,35,36
39,39,34,33,36
39,39,35,34,36
39,38,33,33,36
38,40,34,35,36
38,40,35,36,35
37,39,36,36,36
37,38,35,34,36
36,37,33,33,36
38,38,32,32,34
37,38,32,32,34
36,37,31,31,32
36,37,32,32,32
37,36,31,32,32
36,37,32,31,34
35,36,26,26,28
35,35,26,25,27
36,35,23,22,25
34,36,22,22,24
34,35,21,21,24
33,36,20,20,23
34,33,22,21,23
34,31.6,20,20,21
33,35,19,19,21
33,33,21,20,22
31,31,19,19,21
31,32,20,19,21
31,28.9,20,19,21
29,31,18,18,19
30,27.3,18,17,19
28,29,17,17,19
28,31,18,17,19
28,24.5,18,17,19
28,27.6,18,17,19
27,26.6,17,16,18
26,28,17,16,18
27,28,17,16,18
25,26,17,17,18
25,27,16,16,17
24,26,16,15,17
24,25,15,16,17
24,24.1,16,15,17
23.1,23,16,15,17
24,22.1,14,14,16
24,22,15,14,16
23.6,22,13,14,15
21.6,21,14,13,16
21.9,22,13,13,15
22.3,24,14,13,15
21.6,21,14,14,14
25,22,12,13,14
23,23,12,13,14
23,20.9,13,14,15
22,24,11,12,13
20,19,12,13,14
20,20.4,12,13,13
21,20,13,13,14
20,19.9,14,14,14
19,21,13,13,13
19,20,12,13,12
19,20,13,14,13
19,19,13,13,13
19,19,12,13,13
18,18,11,13,12
18,18,11,12,13
17,18,12,12,12
16,22,11,12,12
16,22,11,12,12
16,18,11,12,12
16,18,12,12,14
16,18,12,12,12
16,17,12,12,12
16,17,11,12,12
17,17,12,12,13
16,17,11,12,12
16,18,12,12,12
16,17,11,12,13
17,18,11,12,13
17,18,11,12,13
16,18,12,13,14
16,17,12,13,14
17,17,14,14,14
16,17,14,14,15
16,17,13,14,15
16,17,15,14,16
17,17,15,16,15
17,17,15,15,15
17,17,14,14,16
18,18,15,15,16
19,18,15,16,17
20,18,16,17,18
19,19,17,17,18
20,19,18,17,19
20,20,18,19,20
21,22,19,19,20
22,23,19,19,20
22,23,20,20,21
23,24,21,22,21
23,23,21,21,23
25,25,22,22,24
25,26,23,23,25
27,26,24,23,25
27,27,25,24,26
27,28,24,25,25
30,31,27,27,28
30,31,27,28,29
31,32,29,29,30
32,32,30,29,32
33,34,30,30,31
35,35,32,33,33
35,37,31,32,33
37,37,34,35,34
39,37,34,35,34
38,39,36,37,37
39,42,37,38,37
42,41,38,39,39
41,40,39,39,40
43,41,40,40,41
43,43,41,41,41
45,45,42,41,44
47,46,42,41,44
48,47,41,42,43
48,49,43,43,45
48,50,45,45,46
51,50,48,47,49
49,49,46,46,49
50,50,48,48,51
51,48,48,48,50
53,51,49,49,49
52,52,48,46,51
54,52,49,47,52
56,52,49,48,53
53,56,51,49,54
54,53,50,49,52
54,54,51,49,54
53,54,48,49,49
55,53,48,49,50
54,50,49,50,51
55,51,51,51,53
55,55,52,51,53
56,54,49,46,53
54,56,50,47,55
54,56,51,49,53
51,56,49,49,51
56,56,52,51,53
55,55,52,53,54
55,53,52,51,56
57,52,52,52,53
56,53,52,52,54
57,55,51,52,53
53,55,50,49,53
52,54,49,49,52
53,54,51,50,52
55,56,52,51,54
57,55,53,51,55
57,52,52,50,55
55,53,50,50,53
55,54,49,50,50
51,52,49,46,52
53,55,48,47,52
52,57,50,47,54
53,54,49,49,52
53,53,51,51,52
53,51,50,48,52
53,51,50,50,52
53,51,48,48,48
49,52,47,45,49
49,52,46,44,49
50,50,47,45,51
52,53,49,47,52
52,52,47,45,49
52,47,47,46,48
53,48,45,46,47
51,49,47,46,48
52,53,47,47,48
47,50,45,45,48
47,51,46,45,49
48,51,45,44,48
47,50,45,44,47
50,50,43,43,46
48,50,42,42,45
48,50,44,44,47
49,46,46,44,48
49,48,44,44,47
47,48,45,45,47
47,48,46,45,47
46,48,44,44,45
46,49,44,44,47
48,50,46,45,47
48,49,45,45,46
48,49,46,46,46
47,49,45,45,45
46,45,43,43,46
47,46,43,42,44
48,48,43,43,46
46,48,44,43,46
49,50,45,44,47
49,48,45,44,46
48,49,45,45,46
47,49,44,44,46
46,46,43,43,44
45,44,43,44,42
46,46,41,43,42
45,48,39,40,41
47,45,41,41,43
46,47,41,40,42
46,46,42,42,42
45,45,40,41,42
47,45,38,40,39
44,44,39,41,40
42,44,40,40,41
43,43,39,40,40
44,45,39,39,41
43,44,40,41,42
45,44,40,39,43
43,46,41,39,43
43,44,41,40,42
44,41,40,41,40
42,43,39,39,40
42,44,41,41,41
42,43,40,40,42
42,43,40,40,41
42,44,40,40,40
42,44,40,38,42
43,45,39,39,40
42,43,36,35,40
38,43,36,37,38
40,40,38,39,38
39,40,37,37,39
40,41,38,37,39
39,41,36,36,37
40,40,37,37,38
39,40,37,36,39
39,40,38,36,40
40,41,35,37,36
37,41,37,36,38
37,41,37,37,37
38,40,35,36,37
38,41,35,35,37
39,41,37,35,40
37,38,35,35,36
39,39,34,33,36
39,39,35,34,36
39,38,33,33,36
38,40,34,35,36
38,40,35,36,35
37,39,36,36,36
37,38,35,34,36
36,37,33,33,36
38,38,32,32,34
37,38,32,32,34
36,37,31,31,32
36,37,32,32,32
37,36,31,32,32
36,37,32,31,34
35,36,26,26,28
35,35,26,25,27
36,35,23,22,25
34,36,22,22,24
34,35,21,21,24
33,36,20,20,23
34,33,22,21,23
34,31.6,20,20,21
33,35,19,19,21
33,33,21,20,22
31,31,19,19,21
31,32,20,19,21
31,28.9,20,19,21
29,31,18,18,19
30,27.3,18,17,19
28,29,17,17,19
28,31,18,17,19
28,24.5,18,17,19
28,27.6,18,17,19
27,26.6,17,16,18
26,28,17,16,18
27,28,17,16,18
25,26,17,17,18
25,27,16,16,17
24,26,16,15,17
24,25,15,16,17
24,24.1,16,15,17
23.1,23,16,15,17
24,22.1,14,14,16
24,22,15,14,16
23.6,22,13,14,15
21.6,21,14,13,16
21.9,22,13,13,15
22.3,24,14,13,15
21.6,21,14,14,14
25,22,12,13,14
23,23,12,13,14
23,20.9,13,14,15
22,24,11,12,13
20,19,12,13,14
20,20.4,12,13,13
21,20,13,13,14
20,19.9,14,14,14
19,21,13,13,13
19,20,12,13,12
19,20,13,14,13
19,19,13,13,13
19,19,12,13,13
18,18,11,13,12
18,18,11,12,13
17,18,12,12,12
16,22,11,12,12
16,22,11,12,12
16,18,11,12,12
16,18,12,12,14
16,18,12,12,12
16,17,12,12,12
16,17,11,12,12
17,17,12,12,13
16,17,11,12,12
16,18,12,12,12
16,17,11,12,13
17,18,11,12,13
17,18,11,12,13
16,18,12,13,14
16,17,12,13,14
17,17,14,14,14
16,17,14,14,15
16,17,13,14,15
16,17,15,14,16
17,17,15,16,15
17,17,15,15,15
17,17,14,14,16
18,18,15,15,16
19,18,15,16,17
20,18,16,17,18
19,19,17,17,18
20,19,18,17,19
20,20,18,19,20
21,22,19,19,20
22,23,19,19,20
22,23,20,20,21
23,24,21,22,21
23,23,21,21,23
25,25,22,22,24
25,26,23,23,25
27,26,24,23,25
27,27,25,24,26
27,28,24,25,25
30,31,27,27,28
30,31,27,28,29
31,32,29,29,30
32,32,30,29,32
33,34,30,30,31
35,35,32,33,33
35,37,31,32,33
37,37,34,35,34
39,37,34,35,34
38,39,36,37,37
39,42,37,38,37
42,41,38,39,39
41,40,39,39,40
43,41,40,40,41
43,43,41,41,41
45,45,42,41,44
47,46,42,41,44
48,47,41,42,43
48,49,43,43,45
48,50,45,45,46
51,50,48,47,49
49,49,46,46,49
50,50,48,48,51
51,48,48,48,50
53,51,49,49,49
52,52,48,46,51
54,52,49,47,52
56,52,49,48,53
53,56,51,49,54
54,53,50,49,52
54,54,51,49,54
53,54,48,49,49
55,53,48,49,50
54,50,49,50,51
55,51,51,51,53
55,55,52,51,53
56,54,49,46,53
54,56,50,47,55
54,56,51,49,53
51,56,49,49,51
56,56,52,51,53
55,55,52,53,54
55,53,52,51,56
57,52,52,52,53
56,53,52,52,54
57,55,51,52,53
53,55,50,49,53
52,54,49,49,52
53,54,51,50,52
55,56,52,51,54
57,55,53,51,55
57,52,52,50,55
55,53,50,50,53
55,54,49,50,50
51,52,49,46,52
53,55,48,47,52
52,57,50,47,54
53,54,49,49,52
53,53,51,51,52
53,51,50,48,52
53,51,50,50,52
53,51,48,48,48
49,52,47,45,49
49,52,46,44,49
50,50,47,45,51
52,53,49,47,52
52,52,47,45,49
52,47,47,46,48
53,48,45,46,47
51,49,47,46,48
52,53,47,47,48
47,50,45,45,48
47,51,46,45,49
48,51,45,44,48
47,50,45,44,47
50,50,43,43,46
48,50,42,42,45
48,50,44,44,47
49,46,46,44,48
49,48,44,44,47
47,48,45,45,47
47,48,46,45,47
46,48,44,44,45
46,49,44,44,47
48,50,46,45,47
