TimeStamp,Latitude,Longitude,Device_ID,DATA_SOURCE
"2018-05-01 02:42:00",51.519872,-0.137106,40080,"TAXIS"
"2018-05-01 02:42:00",51.522138,-0.106217,40152,"TAXIS"
"2018-05-01 02:42:00",51.522917,-0.106582,40068,"TAXIS"
"2018-05-01 02:43:00",49.970358,-2.168180,40191,"TAXIS"
"2018-05-01 02:43:00",51.522232,-0.106396,40221,"TAXIS"
"2018-05-01 02:44:00",51.521383,-0.106759,40206,"TAXIS"
"2018-05-01 02:48:00",51.521350,-0.107282,40194,"TAXIS"
"2018-05-01 02:50:00",51.519057,-0.115712,40098,"TAXIS"
"2018-05-01 02:50:00",51.521984,-0.107016,40065,"TAXIS"
"2018-05-01 02:50:00",51.522762,-0.105493,40104,"TAXIS"
"2018-05-01 02:51:00",51.522903,-0.106663,40146,"TAXIS"
"2018-05-01 02:52:00",51.521534,-0.106766,40209,"TAXIS"
"2018-05-01 02:53:00",51.521387,-0.106363,40110,"TAXIS"
"2018-05-01 02:55:00",51.019963,-4.976605,40101,"TAXIS"
"2018-05-01 02:56:00",51.521807,-0.106804,40107,"TAXIS"
"2018-05-01 02:58:00",51.519668,-0.127808,40080,"TAXIS"
"2018-05-01 02:59:00",51.519821,-0.114225,40089,"TAXIS"
"2018-05-01 03:00:00",51.519847,-0.126868,40080,"TAXIS"
"2018-05-01 03:00:00",51.521361,-0.106988,40212,"TAXIS"
"2018-05-01 03:00:00",51.522843,-0.107139,40149,"TAXIS"
"2018-05-01 03:00:00",51.523046,-0.106760,40155,"TAXIS"
"2018-05-01 03:01:00",51.520497,-0.127007,40080,"TAXIS"
"2018-05-01 03:01:00",51.521482,-0.105456,40140,"TAXIS"
"2018-05-01 03:02:00",51.519480,-0.114790,40119,"TAXIS"
"2018-05-01 03:03:00",51.520578,-0.127211,40080,"TAXIS"
"2018-05-01 03:04:00",51.523214,-0.107301,40092,"TAXIS"
"2018-05-01 03:05:00",50.004846,-3.302472,40161,"TAXIS"
"2018-05-01 03:05:00",51.522923,-0.105640,40116,"TAXIS"
"2018-05-01 03:06:00",51.519849,-0.115173,40080,"TAXIS"
"2018-05-01 03:06:00",51.522040,-0.106551,40164,"TAXIS"
"2018-05-01 03:07:00",51.520125,-0.114540,40080,"TAXIS"
"2018-05-01 03:07:00",51.520185,-0.115006,40080,"TAXIS"
